SIMULATION LOG - STABLE CANDIDATES ONLY
VACUUM_FREQ: 137.035999
------------------------------------------------------------
FREQ_HZ      | RATIO (w/vac)   | MAX_STRAIN   | STATUS
16.9682      | 0.123823        | 0.999974     | STABLE
16.9981      | 0.124041        | 0.999864     | STABLE
17.0280      | 0.124259        | 0.999987     | STABLE
17.0579      | 0.124478        | 0.999468     | STABLE
17.0878      | 0.124696        | 0.999974     | STABLE
17.1177      | 0.124914        | 0.999909     | STABLE
17.1476      | 0.125132        | 0.999849     | STABLE
17.1775      | 0.125350        | 0.999965     | STABLE
17.2074      | 0.125569        | 0.999812     | STABLE
17.2373      | 0.125787        | 0.999552     | STABLE
17.2672      | 0.126005        | 0.999857     | STABLE
17.2971      | 0.126223        | 0.999876     | STABLE
17.3270      | 0.126441        | 0.999914     | STABLE
17.3569      | 0.126660        | 0.999902     | STABLE
17.3868      | 0.126878        | 0.999945     | STABLE
17.4167      | 0.127096        | 0.999975     | STABLE
17.4466      | 0.127314        | 0.999779     | STABLE
17.4765      | 0.127533        | 0.999618     | STABLE
17.5065      | 0.127751        | 0.999929     | STABLE
17.5364      | 0.127969        | 0.999974     | STABLE
17.5663      | 0.128187        | 0.999982     | STABLE
17.5962      | 0.128405        | 0.999869     | STABLE
17.6261      | 0.128624        | 0.999938     | STABLE
17.6560      | 0.128842        | 0.999995     | STABLE
17.6859      | 0.129060        | 0.999928     | STABLE
17.7158      | 0.129278        | 0.999372     | STABLE
17.7457      | 0.129496        | 0.999975     | STABLE
17.7756      | 0.129715        | 0.999974     | STABLE
17.8055      | 0.129933        | 0.999821     | STABLE
17.8354      | 0.130151        | 0.999978     | STABLE
17.8653      | 0.130369        | 0.999997     | STABLE
17.8952      | 0.130588        | 0.999889     | STABLE
17.9251      | 0.130806        | 0.999980     | STABLE
17.9550      | 0.131024        | 0.999910     | STABLE
17.9849      | 0.131242        | 0.999865     | STABLE
18.0148      | 0.131460        | 0.999878     | STABLE
18.0447      | 0.131679        | 0.999876     | STABLE
18.0746      | 0.131897        | 0.999973     | STABLE
18.1045      | 0.132115        | 0.999060     | STABLE
18.1344      | 0.132333        | 0.999981     | STABLE
18.1643      | 0.132551        | 0.999705     | STABLE
18.1942      | 0.132770        | 0.999617     | STABLE
18.2241      | 0.132988        | 0.999752     | STABLE
18.2540      | 0.133206        | 0.999668     | STABLE
18.2839      | 0.133424        | 0.999781     | STABLE
18.3138      | 0.133642        | 0.999825     | STABLE
18.3437      | 0.133861        | 0.999577     | STABLE
18.3736      | 0.134079        | 0.999927     | STABLE
18.4035      | 0.134297        | 0.999976     | STABLE
18.4334      | 0.134515        | 0.999939     | STABLE
18.4633      | 0.134734        | 0.999995     | STABLE
18.4932      | 0.134952        | 0.999808     | STABLE
18.5232      | 0.135170        | 0.999906     | STABLE
18.5531      | 0.135388        | 0.999489     | STABLE
18.5830      | 0.135606        | 0.999886     | STABLE
18.6129      | 0.135825        | 0.999626     | STABLE
18.6428      | 0.136043        | 0.999403     | STABLE
18.6727      | 0.136261        | 0.999993     | STABLE
18.7026      | 0.136479        | 0.999925     | STABLE
18.7325      | 0.136697        | 0.999966     | STABLE
18.7624      | 0.136916        | 0.999490     | STABLE
18.7923      | 0.137134        | 0.999896     | STABLE
18.8222      | 0.137352        | 0.999938     | STABLE
18.8521      | 0.137570        | 0.999867     | STABLE
18.8820      | 0.137789        | 0.999902     | STABLE
18.9119      | 0.138007        | 0.999829     | STABLE
18.9418      | 0.138225        | 0.999954     | STABLE
18.9717      | 0.138443        | 0.999587     | STABLE
19.0016      | 0.138661        | 0.999839     | STABLE
19.0315      | 0.138880        | 0.999887     | STABLE
19.0614      | 0.139098        | 0.999962     | STABLE
19.0913      | 0.139316        | 0.999891     | STABLE
19.1212      | 0.139534        | 0.999765     | STABLE
19.1511      | 0.139752        | 0.999974     | STABLE
19.1810      | 0.139971        | 0.999980     | STABLE
19.2109      | 0.140189        | 0.999866     | STABLE
19.2408      | 0.140407        | 0.999897     | STABLE
19.2707      | 0.140625        | 0.999852     | STABLE
19.3006      | 0.140844        | 0.999994     | STABLE
19.3305      | 0.141062        | 0.999883     | STABLE
19.3604      | 0.141280        | 0.999886     | STABLE
19.3903      | 0.141498        | 0.999997     | STABLE
19.4202      | 0.141716        | 0.999843     | STABLE
19.4501      | 0.141935        | 0.999979     | STABLE
19.4800      | 0.142153        | 0.999988     | STABLE
19.5100      | 0.142371        | 0.999760     | STABLE
19.5399      | 0.142589        | 0.999963     | STABLE
19.5698      | 0.142807        | 0.999726     | STABLE
19.5997      | 0.143026        | 0.999903     | STABLE
19.6296      | 0.143244        | 0.999892     | STABLE
19.6595      | 0.143462        | 0.999984     | STABLE
19.6894      | 0.143680        | 0.999733     | STABLE
19.7193      | 0.143898        | 0.999995     | STABLE
19.7492      | 0.144117        | 0.999893     | STABLE
19.7791      | 0.144335        | 0.999815     | STABLE
19.8090      | 0.144553        | 0.999880     | STABLE
19.8389      | 0.144771        | 0.999907     | STABLE
19.8688      | 0.144990        | 0.999854     | STABLE
19.8987      | 0.145208        | 0.999854     | STABLE
19.9286      | 0.145426        | 0.999870     | STABLE
19.9585      | 0.145644        | 0.999924     | STABLE
19.9884      | 0.145862        | 0.999851     | STABLE
20.0183      | 0.146081        | 0.999959     | STABLE
20.0482      | 0.146299        | 0.999994     | STABLE
20.0781      | 0.146517        | 0.999960     | STABLE
20.1080      | 0.146735        | 0.999943     | STABLE
20.1379      | 0.146953        | 0.999900     | STABLE
20.1678      | 0.147172        | 0.999627     | STABLE
20.1977      | 0.147390        | 0.999340     | STABLE
20.2276      | 0.147608        | 0.999594     | STABLE
20.2575      | 0.147826        | 0.999813     | STABLE
20.2874      | 0.148045        | 0.999714     | STABLE
20.3173      | 0.148263        | 0.999983     | STABLE
20.3472      | 0.148481        | 0.999914     | STABLE
20.3771      | 0.148699        | 0.999930     | STABLE
20.4070      | 0.148917        | 0.999868     | STABLE
20.4369      | 0.149136        | 0.999312     | STABLE
20.4668      | 0.149354        | 0.999928     | STABLE
20.4967      | 0.149572        | 0.999973     | STABLE
20.5267      | 0.149790        | 0.999873     | STABLE
20.5566      | 0.150008        | 0.999170     | STABLE
20.5865      | 0.150227        | 0.999960     | STABLE
20.6164      | 0.150445        | 0.999976     | STABLE
20.6463      | 0.150663        | 0.999976     | STABLE
20.6762      | 0.150881        | 0.999984     | STABLE
20.7061      | 0.151099        | 0.999920     | STABLE
20.7360      | 0.151318        | 0.999930     | STABLE
20.7659      | 0.151536        | 0.999898     | STABLE
20.7958      | 0.151754        | 0.999930     | STABLE
20.8257      | 0.151972        | 0.999991     | STABLE
20.8556      | 0.152191        | 0.999985     | STABLE
20.8855      | 0.152409        | 0.999750     | STABLE
20.9154      | 0.152627        | 0.999996     | STABLE
20.9453      | 0.152845        | 0.999900     | STABLE
20.9752      | 0.153063        | 0.999745     | STABLE
21.0051      | 0.153282        | 0.999854     | STABLE
21.0350      | 0.153500        | 0.999908     | STABLE
21.0649      | 0.153718        | 0.999853     | STABLE
21.0948      | 0.153936        | 0.999843     | STABLE
21.1247      | 0.154154        | 0.999987     | STABLE
21.1546      | 0.154373        | 0.999886     | STABLE
21.1845      | 0.154591        | 0.999902     | STABLE
21.2144      | 0.154809        | 0.999772     | STABLE
21.2443      | 0.155027        | 0.999523     | STABLE
21.2742      | 0.155246        | 0.999966     | STABLE
21.3041      | 0.155464        | 0.999901     | STABLE
21.3340      | 0.155682        | 0.999999     | STABLE
21.3639      | 0.155900        | 0.999895     | STABLE
21.3938      | 0.156118        | 0.999987     | STABLE
21.4237      | 0.156337        | 0.999899     | STABLE
21.4536      | 0.156555        | 0.999762     | STABLE
21.4835      | 0.156773        | 0.999807     | STABLE
21.5135      | 0.156991        | 0.999915     | STABLE
21.5434      | 0.157209        | 0.999985     | STABLE
21.5733      | 0.157428        | 0.999933     | STABLE
21.6032      | 0.157646        | 0.999926     | STABLE
21.6331      | 0.157864        | 0.999910     | STABLE
21.6630      | 0.158082        | 0.999966     | STABLE
21.6929      | 0.158301        | 0.999890     | STABLE
21.7228      | 0.158519        | 0.999972     | STABLE
21.7527      | 0.158737        | 0.999485     | STABLE
21.7826      | 0.158955        | 0.999814     | STABLE
21.8125      | 0.159173        | 0.999980     | STABLE
21.8424      | 0.159392        | 0.999909     | STABLE
21.8723      | 0.159610        | 0.999870     | STABLE
21.9022      | 0.159828        | 0.999923     | STABLE
21.9321      | 0.160046        | 0.999750     | STABLE
21.9620      | 0.160264        | 0.999776     | STABLE
21.9919      | 0.160483        | 0.999731     | STABLE
22.0218      | 0.160701        | 0.999991     | STABLE
22.0517      | 0.160919        | 0.999957     | STABLE
22.0816      | 0.161137        | 0.999849     | STABLE
22.1115      | 0.161355        | 0.999779     | STABLE
22.1414      | 0.161574        | 0.999375     | STABLE
22.1713      | 0.161792        | 0.999984     | STABLE
22.2012      | 0.162010        | 0.999896     | STABLE
22.2311      | 0.162228        | 0.999504     | STABLE
22.2610      | 0.162447        | 0.999794     | STABLE
22.2909      | 0.162665        | 0.999921     | STABLE
22.3208      | 0.162883        | 0.999787     | STABLE
22.3507      | 0.163101        | 0.999850     | STABLE
22.3806      | 0.163319        | 0.999810     | STABLE
22.4105      | 0.163538        | 0.999667     | STABLE
22.4404      | 0.163756        | 0.999996     | STABLE
22.4703      | 0.163974        | 0.999996     | STABLE
22.5003      | 0.164192        | 0.999987     | STABLE
22.5302      | 0.164410        | 0.999980     | STABLE
22.5601      | 0.164629        | 0.999364     | STABLE
22.5900      | 0.164847        | 0.999599     | STABLE
22.6199      | 0.165065        | 0.999967     | STABLE
22.6498      | 0.165283        | 0.999971     | STABLE
22.6797      | 0.165502        | 0.999890     | STABLE
22.7096      | 0.165720        | 0.999954     | STABLE
22.7395      | 0.165938        | 0.999801     | STABLE
22.7694      | 0.166156        | 0.999898     | STABLE
22.7993      | 0.166374        | 0.999955     | STABLE
22.8292      | 0.166593        | 0.999805     | STABLE
22.8591      | 0.166811        | 0.999997     | STABLE
22.8890      | 0.167029        | 0.999686     | STABLE
22.9189      | 0.167247        | 0.999946     | STABLE
22.9488      | 0.167465        | 0.999903     | STABLE
22.9787      | 0.167684        | 0.999698     | STABLE
23.0086      | 0.167902        | 0.999837     | STABLE
23.0385      | 0.168120        | 0.999479     | STABLE
23.0684      | 0.168338        | 0.999909     | STABLE
23.0983      | 0.168557        | 0.999853     | STABLE
23.1282      | 0.168775        | 0.999987     | STABLE
23.1581      | 0.168993        | 0.999832     | STABLE
23.1880      | 0.169211        | 0.998249     | STABLE
23.2179      | 0.169429        | 0.999948     | STABLE
23.2478      | 0.169648        | 0.999899     | STABLE
23.2777      | 0.169866        | 0.999787     | STABLE
23.3076      | 0.170084        | 0.999966     | STABLE
23.3375      | 0.170302        | 0.999814     | STABLE
23.3674      | 0.170520        | 0.999957     | STABLE
23.3973      | 0.170739        | 0.999995     | STABLE
23.4272      | 0.170957        | 0.999937     | STABLE
23.4571      | 0.171175        | 0.999974     | STABLE
23.4870      | 0.171393        | 0.999955     | STABLE
23.5170      | 0.171611        | 0.999997     | STABLE
23.5469      | 0.171830        | 0.999911     | STABLE
23.5768      | 0.172048        | 0.999915     | STABLE
23.6067      | 0.172266        | 0.999995     | STABLE
23.6366      | 0.172484        | 0.999844     | STABLE
23.6665      | 0.172703        | 0.999883     | STABLE
23.6964      | 0.172921        | 0.999776     | STABLE
23.7263      | 0.173139        | 0.999998     | STABLE
23.7562      | 0.173357        | 0.999974     | STABLE
23.7861      | 0.173575        | 0.999915     | STABLE
23.8160      | 0.173794        | 0.999911     | STABLE
23.8459      | 0.174012        | 0.999951     | STABLE
23.8758      | 0.174230        | 0.999778     | STABLE
23.9057      | 0.174448        | 0.999939     | STABLE
23.9356      | 0.174666        | 0.999452     | STABLE
23.9655      | 0.174885        | 0.999996     | STABLE
23.9954      | 0.175103        | 0.999752     | STABLE
24.0253      | 0.175321        | 0.999853     | STABLE
24.0552      | 0.175539        | 0.999796     | STABLE
24.0851      | 0.175758        | 0.999815     | STABLE
24.1150      | 0.175976        | 0.999939     | STABLE
24.1449      | 0.176194        | 0.999652     | STABLE
24.1748      | 0.176412        | 0.999704     | STABLE
24.2047      | 0.176630        | 0.999957     | STABLE
24.2346      | 0.176849        | 0.989755     | STABLE
24.2645      | 0.177067        | 0.999938     | STABLE
24.2944      | 0.177285        | 0.999797     | STABLE
24.3243      | 0.177503        | 0.999864     | STABLE
24.3542      | 0.177721        | 0.999867     | STABLE
24.3841      | 0.177940        | 0.999847     | STABLE
24.4140      | 0.178158        | 0.999640     | STABLE
24.4439      | 0.178376        | 0.999858     | STABLE
24.4738      | 0.178594        | 0.999978     | STABLE
24.5038      | 0.178813        | 0.999946     | STABLE
24.5337      | 0.179031        | 0.999654     | STABLE
24.5636      | 0.179249        | 0.999543     | STABLE
24.5935      | 0.179467        | 0.999675     | STABLE
24.6234      | 0.179685        | 0.999994     | STABLE
24.6533      | 0.179904        | 0.999808     | STABLE
24.6832      | 0.180122        | 0.999866     | STABLE
24.7131      | 0.180340        | 0.999874     | STABLE
24.7430      | 0.180558        | 0.999980     | STABLE
24.7729      | 0.180776        | 0.999986     | STABLE
24.8028      | 0.180995        | 0.999970     | STABLE
24.8327      | 0.181213        | 0.999815     | STABLE
24.8626      | 0.181431        | 0.999985     | STABLE
24.8925      | 0.181649        | 0.999623     | STABLE
24.9224      | 0.181867        | 0.999904     | STABLE
24.9523      | 0.182086        | 0.999999     | STABLE
24.9822      | 0.182304        | 0.999895     | STABLE
25.0121      | 0.182522        | 0.999815     | STABLE
25.0420      | 0.182740        | 0.999910     | STABLE
25.0719      | 0.182959        | 0.999133     | STABLE
25.1018      | 0.183177        | 0.999848     | STABLE
25.1317      | 0.183395        | 0.999786     | STABLE
25.1616      | 0.183613        | 0.999424     | STABLE
25.1915      | 0.183831        | 0.999553     | STABLE
25.2214      | 0.184050        | 0.999902     | STABLE
25.2513      | 0.184268        | 0.999879     | STABLE
25.2812      | 0.184486        | 0.999911     | STABLE
25.3111      | 0.184704        | 0.999662     | STABLE
25.3410      | 0.184922        | 0.999866     | STABLE
25.3709      | 0.185141        | 0.999873     | STABLE
25.4008      | 0.185359        | 0.999893     | STABLE
